Brand,Model,Generation,Modification (Engine),Start of production,End of production,Powertrain Architecture,Body type,Seats,Doors,Performance specs,Fuel consumption (economy) - urban,Fuel consumption (economy) - extra urban,Fuel consumption (economy) - combined,Fuel Type,Acceleration 0 - 100 km/h,Acceleration 0 - 62 mph,Acceleration 0 - 60 mph,Maximum speed,Weight-to-power ratio,Weight-to-torque ratio,Engine specs,Power,Power per litre,Torque,Engine Model/Code,Engine displacement,Number of cylinders,Position of cylinders,Cylinder Bore,Piston Stroke,Compression ratio,Number of valves per cylinder,Fuel System,Engine aspiration,Engine oil capacity,Oil viscosity,Coolant,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",Kerb Weight,Trunk (boot) space - minimum,Fuel tank capacity,Dimensions,Length,Width,Height,Wheelbase,Front track,Rear (Back) track,"Drivetrain, brakes and suspension specs",Drivetrain Architecture,Drive wheel,Number of Gears (automatic transmission),Front suspension,Rear suspension,Front brakes,Rear brakes,Assisting systems,Power steering,Tires size,Acceleration 0 - 60 mph (Calculated by Auto-Data.net),Maximum engine speed,Engine location,Valvetrain,Drag coefficient (Cd),Minimum turning circle (turning diameter),Steering type,Wheel rims size,Number of Gears (manual transmission),Max. weight,Max load,Permitted trailer load without brakes,CO2 emissions,Engine systems,Permitted trailer load with brakes (12%),Engine oil specification,Width including mirrors,Electric cars and hybrids specs,Gross battery capacity,All-electric range,Electric motor 1,Electric motor power,Electric motor Torque,Electric motor 2,System power,System torque,Internal combustion engine specs,Emission standard,Trunk (boot) space - maximum,Ride height (ground clearance),Approach angle,Departure angle,Front overhang,Rear overhang,100 km/h - 0,Wading depth,Fuel consumption (economy) - urban (Ethanol - E85),Fuel consumption (economy) - extra urban (Ethanol - E85),Power (Ethanol - E85),Power per litre (Ethanol - E85),Torque (Ethanol - E85),Max. roof load,Permitted towbar download,Battery voltage,Battery technology,Average Energy consumption,Power (CNG),Power per litre (CNG),Torque (CNG),Ramp angle,Permitted trailer load with brakes (8%),Net (usable) battery capacity,All-electric range (WLTP),Average Energy consumption (WLTP),Width with mirrors folded,Fuel consumption (economy) - urban (NEDC),Fuel consumption (economy) - extra urban (NEDC),Fuel consumption (economy) - combined (NEDC),CO2 emissions (NEDC),AdBlue tank,Fuel consumption at Low speed (WLTP),Fuel consumption at Medium speed (WLTP),Fuel consumption at high speed (WLTP),Fuel consumption at very high speed (WLTP),Combined fuel consumption (WLTP),CO2 emissions (WLTP),"Fuel consumption (economy) - urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - extra urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - combined (NEDC, WLTP equivalent)","CO2 emissions (NEDC, WLTP equivalent)",Fuel consumption (economy) - combined (Ethanol - E85),CO2 emissions (Ethanol - E85),Fuel consumption (economy) - urban (LPG) (NEDC),Fuel consumption (economy) - extra urban (LPG) (NEDC),Fuel consumption (economy) - combined (LPG) (NEDC),CO2 emissions (LPG) (NEDC),Fuel tank capacity (LPG),All-electric range (NEDC),Average Energy consumption (NEDC),Acceleration 0 - 300 km/h
Citroen,BX,"BX I (Phase II, 1987)",19 GTi 16V (147 Hp) CAT,1988 year,1989 year,Internal Combustion engine,Hatchback,5,5,Performance specs,12 l/100 km  19.6 US mpg23.54 UK mpg8.33 km/l,6.6 l/100 km  35.64 US mpg42.8 UK mpg15.15 km/l,8.6 l/100 km  27.35 US mpg32.85 UK mpg11.63 km/l,Petrol (Gasoline),9.6 sec,9.6 sec,,215 km/h  133.59 mph,"7.2 kg/Hp, 139.2 Hp/tonne","6.4 kg/Nm, 157.2 Nm/tonne",Engine specs,147 Hp @ 6400 rpm.,77.2 Hp/l,166 Nm @ 5000 rpm.  122.44 lb.-ft. @ 5000 rpm.,,1905 cm3 116.25 cu. in.,4,Inline,83 mm  3.27 in.,88 mm  3.46 in.,9.7,4,Multi-point indirect injection,Naturally aspirated engine,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1056 kg  2328.08 lbs.,445 l  15.72 cu. ft.,66 l  17.44 US gal | 14.52 UK gal,Dimensions,4237 mm  166.81 in.,1690 mm  66.54 in.,1350 mm  53.15 in.,2655 mm  104.53 in.,1440 mm  56.69 in.,1384 mm  54.49 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Hydro-pneumatic element,Trailing arm,Disc,Disc,ABS (Anti-lock braking system),Hydraulic Steering,195/60 R14,9.1 sec,,"Front, Transverse",,0.32,11.2 m  36.75 ft.,Steering rack and pinion,14,5,1535 kg  3384.1 lbs.,479 kg  1056.01 lbs.,,,,,,,,,,,,,,,,,,1455 l  51.38 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,BX,"BX I (Phase II, 1987)",19 GTi (125 Hp),1986 year,1989 year,Internal Combustion engine,Hatchback,5,5,Performance specs,10.4 l/100 km  22.62 US mpg27.16 UK mpg9.62 km/l,6.1 l/100 km  38.56 US mpg46.31 UK mpg16.39 km/l,8.2 l/100 km  28.68 US mpg34.45 UK mpg12.2 km/l,Petrol (Gasoline),8.9 sec,8.9 sec,8.8 sec,198 km/h  123.03 mph,"8.2 kg/Hp, 122 Hp/tonne","5.9 kg/Nm, 170.7 Nm/tonne",Engine specs,125 Hp @ 6000 rpm.,65.6 Hp/l,175 Nm @ 4500 rpm.  129.07 lb.-ft. @ 4500 rpm.,,1905 cm3 116.25 cu. in.,4,Inline,83 mm  3.27 in.,88 mm  3.46 in.,9.3,2,Multi-point indirect injection,Naturally aspirated engine,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1025 kg  2259.74 lbs.,445 l  15.72 cu. ft.,66 l  17.44 US gal | 14.52 UK gal,Dimensions,4237 mm  166.81 in.,1682 mm  66.22 in.,1350 mm  53.15 in.,2655 mm  104.53 in.,1430 mm  56.3 in.,1380 mm  54.33 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Hydro-pneumatic element,Trailing arm,Disc,Disc,ABS (Anti-lock braking system),Hydraulic Steering,185/60 R14,,,"Front, Transverse",,0.34,11 m  36.09 ft.,Steering rack and pinion,14,5,1480 kg  3262.84 lbs.,455 kg  1003.1 lbs.,,,,,,,,,,,,,,,,,,1455 l  51.38 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,BX,"BX I (Phase II, 1987)",19 GTI (120 Hp) CAT Automatic,1990 year,1993 year,Internal Combustion engine,Hatchback,5,5,Performance specs,11.1 l/100 km  21.19 US mpg25.45 UK mpg9.01 km/l,6.4 l/100 km  36.75 US mpg44.14 UK mpg15.63 km/l,,Petrol (Gasoline),,,9.6 sec,193 km/h  119.92 mph,"8.5 kg/Hp, 117.6 Hp/tonne","6.8 kg/Nm, 147.1 Nm/tonne",Engine specs,120 Hp @ 6000 rpm.,63 Hp/l,150 Nm @ 3000 rpm.  110.63 lb.-ft. @ 3000 rpm.,,1905 cm3 116.25 cu. in.,4,Inline,83 mm  3.27 in.,88 mm  3.46 in.,9.3,2,Multi-point indirect injection,Naturally aspirated engine,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1020 kg  2248.72 lbs.,445 l  15.72 cu. ft.,66 l  17.44 US gal | 14.52 UK gal,Dimensions,4237 mm  166.81 in.,1682 mm  66.22 in.,1361 mm  53.58 in.,2655 mm  104.53 in.,1430 mm  56.3 in.,1380 mm  54.33 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,4,Hydro-pneumatic element,Trailing arm,Disc,Disc,,Hydraulic Steering,185/60 R14,,,"Front, Transverse",,0.34,11 m  36.09 ft.,Steering rack and pinion,14,,1515 kg  3340 lbs.,495 kg  1091.29 lbs.,,,,,,,,,,,,,,,,,,1544 l  54.53 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,BX,"BX I (Phase II, 1987)",19 GTi (120 Hp) CAT 4x4,1990 year,1993 year,Internal Combustion engine,Hatchback,5,5,Performance specs,,,,Petrol (Gasoline),12.5 sec,12.5 sec,,188 km/h  116.82 mph,"9.4 kg/Hp, 106.2 Hp/tonne","7.5 kg/Nm, 132.7 Nm/tonne",Engine specs,120 Hp @ 6000 rpm.,63 Hp/l,150 Nm @ 3000 rpm.  110.63 lb.-ft. @ 3000 rpm.,,1905 cm3 116.25 cu. in.,4,Inline,83 mm  3.27 in.,88 mm  3.46 in.,9.3,2,Multi-point indirect injection,Naturally aspirated engine,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1130 kg  2491.22 lbs.,445 l  15.72 cu. ft.,66 l  17.44 US gal | 14.52 UK gal,Dimensions,4237 mm  166.81 in.,1682 mm  66.22 in.,1370 mm  53.94 in.,2655 mm  104.53 in.,1434 mm  56.46 in.,1378 mm  54.25 in.,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),,Hydro-pneumatic element,Trailing arm,Disc,Disc,ABS (Anti-lock braking system),Hydraulic Steering,185/60 R14,11.9 sec,,"Front, Transverse",,0.35,11 m  36.09 ft.,Steering rack and pinion,14,5,1595 kg  3516.37 lbs.,465 kg  1025.15 lbs.,,,,,,,,,,,,,,,,,,1455 l  51.38 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,BX,"BX I (Phase II, 1987)",19 GTi (120 Hp) CAT,1990 year,1993 year,Internal Combustion engine,Hatchback,5,5,Performance specs,12.2 l/100 km  19.28 US mpg23.15 UK mpg8.2 km/l,7.6 l/100 km  30.95 US mpg37.17 UK mpg13.16 km/l,9.5 l/100 km  24.76 US mpg29.73 UK mpg10.53 km/l,Petrol (Gasoline),10.9 sec,10.9 sec,,196 km/h  121.79 mph,"8.5 kg/Hp, 117.6 Hp/tonne","6.8 kg/Nm, 147.1 Nm/tonne",Engine specs,120 Hp @ 6000 rpm.,63 Hp/l,150 Nm @ 3000 rpm.  110.63 lb.-ft. @ 3000 rpm.,,1905 cm3 116.25 cu. in.,4,Inline,83 mm  3.27 in.,88 mm  3.46 in.,9.3,2,Multi-point indirect injection,Naturally aspirated engine,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1020 kg  2248.72 lbs.,445 l  15.72 cu. ft.,66 l  17.44 US gal | 14.52 UK gal,Dimensions,4237 mm  166.81 in.,1682 mm  66.22 in.,1361 mm  53.58 in.,2655 mm  104.53 in.,1430 mm  56.3 in.,1380 mm  54.33 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Hydro-pneumatic element,Trailing arm,Disc,Disc,ABS (Anti-lock braking system),Hydraulic Steering,185/60 R14,10.4 sec,,"Front, Transverse",,0.34,11 m  36.09 ft.,Steering rack and pinion,14,5,1515 kg  3340 lbs.,495 kg  1091.29 lbs.,,,,,,,,,,,,,,,,,,1455 l  51.38 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,BX,"BX I (Phase II, 1987)",19 E (109 Hp) 4x4,1989 year,1990 year,Internal Combustion engine,Hatchback,5,5,Performance specs,10.5 l/100 km  22.4 US mpg26.9 UK mpg9.52 km/l,6.6 l/100 km  35.64 US mpg42.8 UK mpg15.15 km/l,8.5 l/100 km  27.67 US mpg33.23 UK mpg11.76 km/l,Petrol (Gasoline),11.9 sec,11.9 sec,,181 km/h  112.47 mph,"10.3 kg/Hp, 97.3 Hp/tonne","6.9 kg/Nm, 144.6 Nm/tonne",Engine specs,109 Hp @ 6000 rpm.,57.2 Hp/l,162 Nm @ 3000 rpm.  119.49 lb.-ft. @ 3000 rpm.,,1905 cm3 116.25 cu. in.,4,Inline,83 mm  3.27 in.,88 mm  3.46 in.,9.2,2,Multi-point indirect injection,Naturally aspirated engine,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1120 kg  2469.18 lbs.,445 l  15.72 cu. ft.,66 l  17.44 US gal | 14.52 UK gal,Dimensions,4237 mm  166.81 in.,1682 mm  66.22 in.,1370 mm  53.94 in.,2655 mm  104.53 in.,1434 mm  56.46 in.,1378 mm  54.25 in.,"Drivetrain, brakes and suspension specs",,All wheel drive (4x4),,Hydro-pneumatic element,Trailing arm,Disc,Disc,ABS (Anti-lock braking system),Hydraulic Steering,165/70 R14,11.3 sec,,"Front, Transverse",,0.35,11.2 m  36.75 ft.,Steering rack and pinion,14,5,1585 kg  3494.33 lbs.,465 kg  1025.15 lbs.,,,,,,,,,,,,,,,,,,1455 l  51.38 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,BX,"BX I (Phase II, 1987)",19 D (71 Hp),1986 year,1993 year,Internal Combustion engine,Hatchback,5,5,Performance specs,6.5 l/100 km  36.19 US mpg43.46 UK mpg15.38 km/l,4.6 l/100 km  51.13 US mpg61.41 UK mpg21.74 km/l,,Diesel,13.8 sec,13.8 sec,13.7 sec,166 km/h  103.15 mph,"13.9 kg/Hp, 71.7 Hp/tonne","8 kg/Nm, 124.2 Nm/tonne",Engine specs,71 Hp @ 4600 rpm.,37.3 Hp/l,123 Nm @ 2000 rpm.  90.72 lb.-ft. @ 2000 rpm.,,1905 cm3 116.25 cu. in.,4,Inline,83 mm  3.27 in.,88 mm  3.46 in.,23,2,Diesel - Standard diesel injection (SDI),Naturally aspirated engine,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",990 kg  2182.58 lbs.,445 l  15.72 cu. ft.,52 l  13.74 US gal | 11.44 UK gal,Dimensions,4237 mm  166.81 in.,1682 mm  66.22 in.,1360 mm  53.54 in.,2655 mm  104.53 in.,1420 mm  55.91 in.,1364 mm  53.7 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Hydro-pneumatic element,Trailing arm,Disc,Disc,,Hydraulic Steering,165/70 R14,,,"Front, Transverse",,0.35,11 m  36.09 ft.,Steering rack and pinion,14,5,1500 kg  3306.93 lbs.,510 kg  1124.36 lbs.,,,,,,,,,,,,,,,,,,1544 l  54.53 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,BX,"BX I (Phase II, 1987)",17 RD (60 Hp),1987 year,1993 year,Internal Combustion engine,Hatchback,5,5,Performance specs,6.4 l/100 km  36.75 US mpg44.14 UK mpg15.63 km/l,4.6 l/100 km  51.13 US mpg61.41 UK mpg21.74 km/l,,Diesel,,,15.8 sec,155 km/h  96.31 mph,"16.5 kg/Hp, 60.6 Hp/tonne","9 kg/Nm, 111.1 Nm/tonne",Engine specs,60 Hp @ 4600 rpm.,33.9 Hp/l,110 Nm @ 2000 rpm.  81.13 lb.-ft. @ 2000 rpm.,,1769 cm3 107.95 cu. in.,4,Inline,80 mm  3.15 in.,88 mm  3.46 in.,23,2,Diesel - Standard diesel injection (SDI),Naturally aspirated engine,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",990 kg  2182.58 lbs.,445 l  15.72 cu. ft.,52 l  13.74 US gal | 11.44 UK gal,Dimensions,4237 mm  166.81 in.,1682 mm  66.22 in.,1360 mm  53.54 in.,2655 mm  104.53 in.,1420 mm  55.91 in.,1364 mm  53.7 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Hydro-pneumatic element,Trailing arm,Disc,Disc,,Hydraulic Steering,165/70 R14,,,"Front, Transverse",,0.35,11 m  36.09 ft.,Steering rack and pinion,14,5,1500 kg  3306.93 lbs.,510 kg  1124.36 lbs.,,,,,,,,,,,,,,,,,,1544 l  54.53 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,BX,"BX I (Phase II, 1987)",16 TRI (105 Hp),1987 year,1989 year,Internal Combustion engine,Hatchback,5,5,Performance specs,,,,Petrol (Gasoline),11 sec,11 sec,,185 km/h  114.95 mph,"9.7 kg/Hp, 103.4 Hp/tonne","8 kg/Nm, 125.1 Nm/tonne",Engine specs,105 Hp @ 6250 rpm.,66.5 Hp/l,127 Nm @ 3000 rpm.  93.67 lb.-ft. @ 3000 rpm.,,1580 cm3 96.42 cu. in.,4,Inline,83 mm  3.27 in.,73 mm  2.87 in.,9.8,2,Multi-point indirect injection,Naturally aspirated engine,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1015 kg  2237.69 lbs.,445 l  15.72 cu. ft.,52 l  13.74 US gal | 11.44 UK gal,Dimensions,4237 mm  166.81 in.,1682 mm  66.22 in.,1360 mm  53.54 in.,2655 mm  104.53 in.,1420 mm  55.91 in.,1364 mm  53.7 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Hydro-pneumatic element,Trailing arm,Disc,Disc,,Hydraulic Steering,165/70 R14,10.5 sec,,"Front, Transverse",,0.34,11 m  36.09 ft.,Steering rack and pinion,14,5,1450 kg  3196.7 lbs.,435 kg  959.01 lbs.,,,,,,,,,,,,,,,,,,1544 l  54.53 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,BX,"BX I (Phase II, 1987)",16 TGI (88 Hp) CAT,1989 year,1993 year,Internal Combustion engine,Hatchback,5,5,Performance specs,,,,Petrol (Gasoline),12.6 sec,12.6 sec,,174 km/h  108.12 mph,"11 kg/Hp, 91.2 Hp/tonne","7.5 kg/Nm, 132.6 Nm/tonne",Engine specs,88 Hp @ 6000 rpm.,55.7 Hp/l,128 Nm @ 2700 rpm.  94.41 lb.-ft. @ 2700 rpm.,,1580 cm3 96.42 cu. in.,4,Inline,83 mm  3.27 in.,73 mm  2.87 in.,9.2,2,Multi-point indirect injection,Naturally aspirated engine,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",965 kg  2127.46 lbs.,445 l  15.72 cu. ft.,52 l  13.74 US gal | 11.44 UK gal,Dimensions,4237 mm  166.81 in.,1682 mm  66.22 in.,1361 mm  53.58 in.,2655 mm  104.53 in.,1420 mm  55.91 in.,1364 mm  53.7 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Hydro-pneumatic element,Trailing arm,Disc,Disc,,Hydraulic Steering,165/70 R14,12 sec,,"Front, Transverse",,0.34,11 m  36.09 ft.,Steering rack and pinion,14,5,1430 kg  3152.61 lbs.,465 kg  1025.15 lbs.,,,,,,,,,,,,,,,,,,1455 l  51.38 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,BX,"BX I (Phase II, 1987)",16 RS (94 Hp) Automatic,1986 year,1989 year,Internal Combustion engine,Hatchback,5,5,Performance specs,8.7 l/100 km  27.04 US mpg32.47 UK mpg11.49 km/l,5.8 l/100 km  40.55 US mpg48.7 UK mpg17.24 km/l,,Petrol (Gasoline),13.8 sec,13.8 sec,13.7 sec,170 km/h  105.63 mph,"10.8 kg/Hp, 92.6 Hp/tonne","7.4 kg/Nm, 135 Nm/tonne",Engine specs,94 Hp @ 6000 rpm.,59.5 Hp/l,137 Nm @ 3250 rpm.  101.05 lb.-ft. @ 3250 rpm.,,1580 cm3 96.42 cu. in.,4,Inline,83 mm  3.27 in.,73 mm  2.87 in.,9.5,2,Carburettor,Naturally aspirated engine,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1015 kg  2237.69 lbs.,445 l  15.72 cu. ft.,52 l  13.74 US gal | 11.44 UK gal,Dimensions,4237 mm  166.81 in.,1682 mm  66.22 in.,1360 mm  53.54 in.,2655 mm  104.53 in.,1420 mm  55.91 in.,1364 mm  53.7 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,4,Hydro-pneumatic element,Trailing arm,Disc,Disc,ABS (Anti-lock braking system),Hydraulic Steering,165/70 R14,,,"Front, Transverse",,0.34,11 m  36.09 ft.,Steering rack and pinion,14,,1450 kg  3196.7 lbs.,435 kg  959.01 lbs.,,,,,,,,,,,,,,,,,,1455 l  51.38 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,BX,"BX I (Phase II, 1987)",16 RS (94 Hp),1986 year,1989 year,Internal Combustion engine,Hatchback,5,5,Performance specs,8.9 l/100 km  26.43 US mpg31.74 UK mpg11.24 km/l,5.5 l/100 km  42.77 US mpg51.36 UK mpg18.18 km/l,7.1 l/100 km  33.13 US mpg39.79 UK mpg14.08 km/l,Petrol (Gasoline),11.3 sec,11.3 sec,11.2 sec,176 km/h  109.36 mph,"10 kg/Hp, 100 Hp/tonne","6.9 kg/Nm, 145.7 Nm/tonne",Engine specs,94 Hp @ 6000 rpm.,59.5 Hp/l,137 Nm @ 3250 rpm.  101.05 lb.-ft. @ 3250 rpm.,,1580 cm3 96.42 cu. in.,4,Inline,83 mm  3.27 in.,73 mm  2.87 in.,9.5,2,Carburettor,Naturally aspirated engine,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",940 kg  2072.35 lbs.,445 l  15.72 cu. ft.,52 l  13.74 US gal | 11.44 UK gal,Dimensions,4237 mm  166.81 in.,1682 mm  66.22 in.,1360 mm  53.54 in.,2655 mm  104.53 in.,1420 mm  55.91 in.,1364 mm  53.7 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Hydro-pneumatic element,Trailing arm,Disc,Disc,ABS (Anti-lock braking system),Hydraulic Steering,155/70 R14,,,"Front, Transverse",,0.34,11 m  36.09 ft.,Steering rack and pinion,14,5,1450 kg  3196.7 lbs.,510 kg  1124.36 lbs.,,,,,,,,,,,,,,,,,,1455 l  51.38 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,BX,"BX I (Phase II, 1987)",16 RS (75 Hp) CAT,1986 year,1989 year,Internal Combustion engine,Hatchback,5,5,Performance specs,,,,Petrol (Gasoline),14.9 sec,14.9 sec,,167 km/h  103.77 mph,"12.7 kg/Hp, 78.9 Hp/tonne","7.9 kg/Nm, 126.3 Nm/tonne",Engine specs,75 Hp @ 5800 rpm.,47.5 Hp/l,120 Nm @ 3500 rpm.  88.51 lb.-ft. @ 3500 rpm.,,1580 cm3 96.42 cu. in.,4,Inline,83 mm  3.27 in.,73 mm  2.87 in.,8.3,2,Carburettor,Naturally aspirated engine,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",950 kg  2094.39 lbs.,445 l  15.72 cu. ft.,52 l  13.74 US gal | 11.44 UK gal,Dimensions,4237 mm  166.81 in.,1682 mm  66.22 in.,1360 mm  53.54 in.,2655 mm  104.53 in.,1420 mm  55.91 in.,1364 mm  53.7 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Hydro-pneumatic element,Trailing arm,Disc,Disc,,Hydraulic Steering,165/70 R14,14.2 sec,,"Front, Transverse",,0.34,11 m  36.09 ft.,Steering rack and pinion,14,5,1450 kg  3196.7 lbs.,500 kg  1102.31 lbs.,,,,,,,,,,,,,,,,,,1455 l  51.38 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,BX,"BX I (Phase II, 1987)",16 RE (80 Hp),1987 year,1989 year,Internal Combustion engine,Hatchback,5,5,Performance specs,8.9 l/100 km  26.43 US mpg31.74 UK mpg11.24 km/l,5.6 l/100 km  42 US mpg50.44 UK mpg17.86 km/l,,Petrol (Gasoline),12.6 sec,12.6 sec,12.5 sec,170 km/h  105.63 mph,"11.9 kg/Hp, 84.2 Hp/tonne","7.2 kg/Nm, 138.9 Nm/tonne",Engine specs,80 Hp @ 5600 rpm.,50.6 Hp/l,132 Nm @ 2800 rpm.  97.36 lb.-ft. @ 2800 rpm.,,1580 cm3 96.42 cu. in.,4,Inline,83 mm  3.27 in.,73 mm  2.87 in.,9.5,2,Carburettor,Naturally aspirated engine,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",950 kg  2094.39 lbs.,445 l  15.72 cu. ft.,52 l  13.74 US gal | 11.44 UK gal,Dimensions,4237 mm  166.81 in.,1682 mm  66.22 in.,1360 mm  53.54 in.,2655 mm  104.53 in.,1420 mm  55.91 in.,1364 mm  53.7 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Hydro-pneumatic element,Trailing arm,Disc,Disc,,Hydraulic Steering,165/70 R14,,,"Front, Transverse",,0.34,11 m  36.09 ft.,Steering rack and pinion,14,5,1405 kg  3097.49 lbs.,455 kg  1003.1 lbs.,,,,,,,,,,,,,,,,,,1544 l  54.53 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citroen,BX,"BX I (Phase II, 1987)",14 RE (75 Hp) CAT,1989 year,1989 year,Internal Combustion engine,Hatchback,5,5,Performance specs,8.3 l/100 km  28.34 US mpg34.03 UK mpg12.05 km/l,5.5 l/100 km  42.77 US mpg51.36 UK mpg18.18 km/l,6.7 l/100 km  35.11 US mpg42.16 UK mpg14.93 km/l,Petrol (Gasoline),,,12.1 sec,167 km/h  103.77 mph,"12.1 kg/Hp, 82.8 Hp/tonne","8.3 kg/Nm, 120.3 Nm/tonne",Engine specs,75 Hp @ 6200 rpm.,55.1 Hp/l,109 Nm @ 4000 rpm.  80.39 lb.-ft. @ 4000 rpm.,,1361 cm3 83.05 cu. in.,4,Inline,75 mm  2.95 in.,77 mm  3.03 in.,8.8,2,Multi-point indirect injection,Naturally aspirated engine,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",906 kg  1997.39 lbs.,445 l  15.72 cu. ft.,52 l  13.74 US gal | 11.44 UK gal,Dimensions,4237 mm  166.81 in.,1682 mm  66.22 in.,1360 mm  53.54 in.,2655 mm  104.53 in.,1420 mm  55.91 in.,1364 mm  53.7 in.,"Drivetrain, brakes and suspension specs",The Internal combustion engine (ICE) drives the front wheels of the vehicle.,Front wheel drive,,Hydro-pneumatic element,Trailing arm,Disc,Disc,,Hydraulic Steering,165/70 R14,,,"Front, Transverse",,0.33,11 m  36.09 ft.,Steering rack and pinion,5J x 14,5,1365 kg  3009.31 lbs.,459 kg  1011.92 lbs.,,,,,,,,,,,,,,,,,,1455 l  51.38 cu. ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
