Brand,Model,Generation,Modification (Engine),Start of production,Powertrain Architecture,Body type,Seats,Doors,Performance specs,Fuel Type,Maximum speed,Weight-to-power ratio,Weight-to-torque ratio,Engine specs,Power,Power per litre,Torque,Engine displacement,Number of cylinders,Position of cylinders,Engine aspiration,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",Kerb Weight,Fuel tank capacity,Dimensions,Length,Width,Height,Wheelbase,Front track,Rear (Back) track,Ride height (ground clearance),Approach angle,Departure angle,Ramp angle,"Drivetrain, brakes and suspension specs",Drive wheel,Number of Gears (automatic transmission),Front suspension,Rear suspension,Front brakes,Rear brakes,Assisting systems,Steering type,Power steering,Wheel rims size,Electric cars and hybrids specs,Gross battery capacity,All-electric range,Electric motor 1,Engine location,Electric motor 2,System power,System torque,Internal combustion engine specs,Fuel System,Max. weight,Max load,Trunk (boot) space - minimum,Width including mirrors,Drag coefficient (Cd),Tires size,Electric motor power,Electric motor Torque,Minimum turning circle (turning diameter),End of production,Fuel consumption (economy) - urban,Fuel consumption (economy) - extra urban,Fuel consumption (economy) - combined,Acceleration 0 - 100 km/h,Acceleration 0 - 62 mph,Acceleration 0 - 60 mph (Calculated by Auto-Data.net),Cylinder Bore,Piston Stroke,Compression ratio,Number of valves per cylinder,Valvetrain,Drivetrain Architecture,Number of Gears (manual transmission),Trunk (boot) space - maximum,Emission standard,Engine systems,CO2 emissions,Engine Model/Code,Fuel consumption (economy) - urban (NEDC),Fuel consumption (economy) - extra urban (NEDC),Fuel consumption (economy) - combined (NEDC),CO2 emissions (NEDC),Max. roof load,Permitted trailer load with brakes (12%),Permitted trailer load without brakes,Permitted towbar download,Front overhang,Rear overhang,Combined fuel consumption (WLTP),CO2 emissions (WLTP),"Fuel consumption (economy) - urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - extra urban (NEDC, WLTP equivalent)","Fuel consumption (economy) - combined (NEDC, WLTP equivalent)","CO2 emissions (NEDC, WLTP equivalent)",Engine oil capacity,Oil viscosity,AdBlue tank,Battery voltage,Battery technology,All-electric range (WLTP),"All-electric range (NEDC, WLTP equivalent)",Average Energy consumption (WLTP),"Average Energy consumption (NEDC, WLTP equivalent)",Max speed (electric),Coolant,Acceleration 0 - 60 mph,Engine oil specification,Net (usable) battery capacity,Average Energy consumption,100 km/h - 0,Fuel consumption (economy) - urban (LPG),Fuel consumption (economy) - extra urban (LPG),Fuel consumption (economy) - combined (LPG),CO2 emissions (LPG),Maximum speed (LPG),Fuel tank capacity (LPG),Fuel consumption at Low speed (WLTP),Fuel consumption at Medium speed (WLTP),Fuel consumption at high speed (WLTP),Fuel consumption at very high speed (WLTP),Acceleration 0 - 200 km/h,Maximum engine speed,Electric motor 3,Power (Ethanol - E85),Acceleration 0 - 300 km/h
Kia,Venga,Venga,1.6 CRDI 16V (128 Hp),2010 year,Internal Combustion engine,SUV,5,5,Performance specs,Diesel,185 km/h  114.95 mph,"10.8 kg/Hp, 92.8 Hp/tonne","5.3 kg/Nm, 188.4 Nm/tonne",Engine specs,128 Hp,80.9 Hp/l,260 Nm @ 1900 rpm.  191.77 lb.-ft. @ 1900 rpm.,1582 cm3 96.54 cu. in.,4,Inline,"Turbocharger, Intercooler",(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1380 kg  3042.38 lbs.,48 l  12.68 US gal | 10.56 UK gal,Dimensions,4068 mm  160.16 in.,1765 mm  69.49 in.,1600 mm  62.99 in.,2615 mm  102.95 in.,,,,,,,"Drivetrain, brakes and suspension specs",Front wheel drive,,,,,,ABS (Anti-lock braking system),Steering rack and pinion,,16,,,,,"Front, Transverse",,,,,Diesel Commonrail,1810 kg  3990.37 lbs.,430 kg  947.99 lbs.,440 l  15.54 cu. ft.,,,205/55 R16,,,10.4 m  34.12 ft.,2014 year,5.8 l/100 km  40.55 US mpg48.7 UK mpg17.24 km/l,4.4 l/100 km  53.46 US mpg64.2 UK mpg22.73 km/l,4.9 l/100 km  48 US mpg57.65 UK mpg20.41 km/l,11.1 sec,11.1 sec,10.5 sec,,,,4,DOCH,The Internal combustion engine (ICE) drives the front wheels of the vehicle.,6,,Euro 5,Particulate filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kia,Venga,Venga,1.6 CRDI 16V (115 Hp),2010 year,Internal Combustion engine,SUV,5,5,Performance specs,Diesel,182 km/h  113.09 mph,"12 kg/Hp, 83.3 Hp/tonne","5.3 kg/Nm, 188.4 Nm/tonne",Engine specs,115 Hp,72.7 Hp/l,260 Nm @ 1900 rpm.  191.77 lb.-ft. @ 1900 rpm.,1582 cm3 96.54 cu. in.,4,Inline,"Turbocharger, Intercooler",(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1380 kg  3042.38 lbs.,48 l  12.68 US gal | 10.56 UK gal,Dimensions,4068 mm  160.16 in.,1765 mm  69.49 in.,1600 mm  62.99 in.,2615 mm  102.95 in.,,,,,,,"Drivetrain, brakes and suspension specs",Front wheel drive,,,,,,ABS (Anti-lock braking system),Steering rack and pinion,,15,,,,,"Front, Transverse",,,,,Diesel Commonrail,1810 kg  3990.37 lbs.,430 kg  947.99 lbs.,440 l  15.54 cu. ft.,,,195/65 R15,,,10.4 m  34.12 ft.,2014 year,5.8 l/100 km  40.55 US mpg48.7 UK mpg17.24 km/l,4.4 l/100 km  53.46 US mpg64.2 UK mpg22.73 km/l,4.9 l/100 km  48 US mpg57.65 UK mpg20.41 km/l,11.5 sec,11.5 sec,10.9 sec,,,,4,DOCH,The Internal combustion engine (ICE) drives the front wheels of the vehicle.,6,,Euro 5,Particulate filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kia,Venga,Venga,1.6 16V CVVT (125 Hp) Automatic,2010 year,Internal Combustion engine,SUV,5,5,Performance specs,Petrol (Gasoline),178 km/h  110.6 mph,"10.4 kg/Hp, 96.6 Hp/tonne","8.3 kg/Nm, 120.6 Nm/tonne",Engine specs,125 Hp,78.6 Hp/l,156 Nm @ 4200 rpm.  115.06 lb.-ft. @ 4200 rpm.,1591 cm3 97.09 cu. in.,4,Inline,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1294 kg  2852.78 lbs.,48 l  12.68 US gal | 10.56 UK gal,Dimensions,4068 mm  160.16 in.,1765 mm  69.49 in.,1600 mm  62.99 in.,2615 mm  102.95 in.,,,,,,,"Drivetrain, brakes and suspension specs",Front wheel drive,4,,,,,ABS (Anti-lock braking system),Steering rack and pinion,,16,,,,,"Front, Transverse",,,,,Multi-point indirect injection,1730 kg  3814 lbs.,436 kg  961.22 lbs.,440 l  15.54 cu. ft.,,,205/55 R16,,,10.4 m  34.12 ft.,2014 year,9 l/100 km  26.13 US mpg31.39 UK mpg11.11 km/l,5.8 l/100 km  40.55 US mpg48.7 UK mpg17.24 km/l,7 l/100 km  33.6 US mpg40.35 UK mpg14.29 km/l,12.2 sec,12.2 sec,11.6 sec,,,,4,DOCH,The Internal combustion engine (ICE) drives the front wheels of the vehicle.,,,Euro 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kia,Venga,Venga,1.6 16V (125 Hp),2010 year,Internal Combustion engine,SUV,5,5,Performance specs,Petrol (Gasoline),182 km/h  113.09 mph,"10.2 kg/Hp, 97.7 Hp/tonne","8.2 kg/Nm, 121.9 Nm/tonne",Engine specs,125 Hp,78.6 Hp/l,156 Nm @ 4200 rpm.  115.06 lb.-ft. @ 4200 rpm.,1591 cm3 97.09 cu. in.,4,Inline,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1280 kg  2821.92 lbs.,48 l  12.68 US gal | 10.56 UK gal,Dimensions,4068 mm  160.16 in.,1765 mm  69.49 in.,1600 mm  62.99 in.,2615 mm  102.95 in.,,,,,,,"Drivetrain, brakes and suspension specs",Front wheel drive,,,,,,ABS (Anti-lock braking system),Steering rack and pinion,,15,,,,,"Front, Transverse",,,,,Multi-point indirect injection,1710 kg  3769.9 lbs.,430 kg  947.99 lbs.,440 l  15.54 cu. ft.,,,195/65 R15,,,10.4 m  34.12 ft.,2014 year,8.4 l/100 km  28 US mpg33.63 UK mpg11.9 km/l,5.8 l/100 km  40.55 US mpg48.7 UK mpg17.24 km/l,6.7 l/100 km  35.11 US mpg42.16 UK mpg14.93 km/l,10.9 sec,10.9 sec,10.4 sec,,,,4,DOCH,The Internal combustion engine (ICE) drives the front wheels of the vehicle.,5,,Euro 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kia,Venga,Venga,1.4 CRDI 16V (90 Hp),2010 year,Internal Combustion engine,SUV,5,5,Performance specs,Diesel,167 km/h  103.77 mph,"15.2 kg/Hp, 65.7 Hp/tonne","6.2 kg/Nm, 160.6 Nm/tonne",Engine specs,90 Hp,64.5 Hp/l,220 Nm @ 1750 rpm.  162.26 lb.-ft. @ 1750 rpm.,1396 cm3 85.19 cu. in.,4,Inline,"Turbocharger, Intercooler",(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1370 kg  3020.33 lbs.,48 l  12.68 US gal | 10.56 UK gal,Dimensions,4068 mm  160.16 in.,1765 mm  69.49 in.,1600 mm  62.99 in.,2615 mm  102.95 in.,,,,,,,"Drivetrain, brakes and suspension specs",Front wheel drive,,,,,,ABS (Anti-lock braking system),Steering rack and pinion,,16,,,,,"Front, Transverse",,,,,Diesel Commonrail,1800 kg  3968.32 lbs.,430 kg  947.99 lbs.,440 l  15.54 cu. ft.,,,205/55 R16,,,10.4 m  34.12 ft.,2014 year,5.6 l/100 km  42 US mpg50.44 UK mpg17.86 km/l,4.3 l/100 km  54.7 US mpg65.69 UK mpg23.26 km/l,4.7 l/100 km  50.05 US mpg60.1 UK mpg21.28 km/l,14.5 sec,14.5 sec,13.8 sec,,,,4,DOCH,The Internal combustion engine (ICE) drives the front wheels of the vehicle.,6,,Euro 5,Particulate filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kia,Venga,Venga,1.4 CRDI 16V (77 Hp),2010 year,Internal Combustion engine,SUV,5,5,Performance specs,Diesel,160 km/h  99.42 mph,"17.8 kg/Hp, 56.2 Hp/tonne","6.2 kg/Nm, 160.6 Nm/tonne",Engine specs,77 Hp,55.2 Hp/l,220 Nm @ 1750 rpm.  162.26 lb.-ft. @ 1750 rpm.,1396 cm3 85.19 cu. in.,4,Inline,"Turbocharger, Intercooler",(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1370 kg  3020.33 lbs.,48 l  12.68 US gal | 10.56 UK gal,Dimensions,4068 mm  160.16 in.,1765 mm  69.49 in.,1600 mm  62.99 in.,2615 mm  102.95 in.,,,,,,,"Drivetrain, brakes and suspension specs",Front wheel drive,,,,,,ABS (Anti-lock braking system),Steering rack and pinion,,15,,,,,"Front, Transverse",,,,,Diesel Commonrail,1800 kg  3968.32 lbs.,430 kg  947.99 lbs.,440 l  15.54 cu. ft.,,,195/65 R15,,,10.4 m  34.12 ft.,2014 year,5.6 l/100 km  42 US mpg50.44 UK mpg17.86 km/l,4.3 l/100 km  54.7 US mpg65.69 UK mpg23.26 km/l,4.7 l/100 km  50.05 US mpg60.1 UK mpg21.28 km/l,16.1 sec,16.1 sec,15.3 sec,,,,4,DOCH,The Internal combustion engine (ICE) drives the front wheels of the vehicle.,6,,Euro 5,Particulate filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kia,Venga,Venga,1.4 16V (90 Hp),2010 year,Internal Combustion engine,SUV,5,5,Performance specs,Petrol (Gasoline),167 km/h  103.77 mph,"14.1 kg/Hp, 71 Hp/tonne","9.3 kg/Nm, 108 Nm/tonne",Engine specs,90 Hp,64.5 Hp/l,137 Nm @ 4000 rpm.  101.05 lb.-ft. @ 4000 rpm.,1396 cm3 85.19 cu. in.,4,Inline,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1268 kg  2795.46 lbs.,48 l  12.68 US gal | 10.56 UK gal,Dimensions,4068 mm  160.16 in.,1765 mm  69.49 in.,1600 mm  62.99 in.,2615 mm  102.95 in.,,,,,,,"Drivetrain, brakes and suspension specs",Front wheel drive,,,,,,ABS (Anti-lock braking system),Steering rack and pinion,,16,,,,,"Front, Transverse",,,,,Multi-point indirect injection,1710 kg  3769.9 lbs.,442 kg  974.44 lbs.,440 l  15.54 cu. ft.,,,205/55 R16,,,10.4 m  34.12 ft.,2014 year,7.5 l/100 km  31.36 US mpg37.66 UK mpg13.33 km/l,5.5 l/100 km  42.77 US mpg51.36 UK mpg18.18 km/l,6.2 l/100 km  37.94 US mpg45.56 UK mpg16.13 km/l,12.9 sec,12.9 sec,12.3 sec,,,,4,DOCH,The Internal combustion engine (ICE) drives the front wheels of the vehicle.,5,,Euro 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kia,Visto,Visto,0.8 i 9V Turbo (70 Hp),2000 year,Internal Combustion engine,Hatchback,5,5,Performance specs,Petrol (Gasoline),149 km/h  92.58 mph,"11.7 kg/Hp, 85.4 Hp/tonne","8 kg/Nm, 125.6 Nm/tonne",Engine specs,70 Hp @ 6000 rpm.,87.9 Hp/l,103 Nm @ 4000 rpm.  75.97 lb.-ft. @ 4000 rpm.,796 cm3 48.57 cu. in.,3,Inline,Turbocharger,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",820 kg  1807.79 lbs.,35 l  9.25 US gal | 7.7 UK gal,Dimensions,3495 mm  137.6 in.,1495 mm  58.86 in.,1580 mm  62.2 in.,2380 mm  93.7 in.,1315 mm  51.77 in.,1300 mm  51.18 in.,,,,,"Drivetrain, brakes and suspension specs",Front wheel drive,,Spring Strut,Helical spring,Disc,Drum,ABS (Anti-lock braking system),Steering rack and pinion,,,,,,,"Front, Transverse",,,,,Carburettor,,,320 l  11.3 cu. ft.,,,155/70 R13,,,,,,,,,,,68.5 mm  2.7 in.,72 mm  2.83 in.,9.5,3,OHC,The Internal combustion engine (ICE) drives the front wheels of the vehicle.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kia,Visto,Visto,0.8 i 9V (54 Hp),2000 year,Internal Combustion engine,Hatchback,5,5,Performance specs,Petrol (Gasoline),145 km/h  90.1 mph,"14.8 kg/Hp, 67.5 Hp/tonne","11.1 kg/Nm, 90 Nm/tonne",Engine specs,54 Hp @ 6000 rpm.,67.8 Hp/l,72 Nm @ 4000 rpm.  53.1 lb.-ft. @ 4000 rpm.,796 cm3 48.57 cu. in.,3,Inline,Naturally aspirated engine,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",800 kg  1763.7 lbs.,35 l  9.25 US gal | 7.7 UK gal,Dimensions,3495 mm  137.6 in.,1495 mm  58.86 in.,1580 mm  62.2 in.,2380 mm  93.7 in.,1315 mm  51.77 in.,1300 mm  51.18 in.,,,,,"Drivetrain, brakes and suspension specs",Front wheel drive,,Spring Strut,Helical spring,Disc,Drum,ABS (Anti-lock braking system),Steering rack and pinion,,,,,,,"Front, Transverse",,,,,Multi-point indirect injection,,,320 l  11.3 cu. ft.,,,155/70 R13,,,,,,,,,,,68.5 mm  2.7 in.,72 mm  2.83 in.,9.5,3,OHC,The Internal combustion engine (ICE) drives the front wheels of the vehicle.,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kia,XCeed,XCeed,1.6 T-GDI (204 Hp) DCT,"March, 2021 year",Internal Combustion engine,"SUV, Crossover",5,5,Performance specs,Petrol (Gasoline),220 km/h  136.7 mph,"6.6 kg/Hp, 151.6 Hp/tonne","5.1 kg/Nm, 196.9 Nm/tonne",Engine specs,204 Hp @ 5500 rpm.,128.2 Hp/l,265 Nm @ 1500-4500 rpm.  195.45 lb.-ft. @ 1500-4500 rpm.,1591 cm3 97.09 cu. in.,4,Inline,Twin-Turbo,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1346-1456 kg  2967.42 - 3209.93 lbs.,50 l  13.21 US gal | 11 UK gal,Dimensions,4395 mm  173.03 in.,1826 mm  71.89 in.,1495 mm  58.86 in.,2650 mm  104.33 in.,1575 mm  62.01 in.,1573 mm  61.93 in.,,,,,"Drivetrain, brakes and suspension specs",Front wheel drive,7 DCT,Independent type McPherson,"Independent, spring multi-link with stabilizer","Ventilated discs, 320x28 mm","Disc, 284x10 mm",ABS (Anti-lock braking system),Steering rack and pinion,Electric Steering,7.5J x 18 ET45,,,,,"Front, Transverse",,,,,Direct injection,1880 kg  4144.69 lbs.,424-534 kg  934.76 - 1177.27 lbs.,426 l  15.04 cu. ft.,,,235/45 R18 94V,,,10.6 m  34.78 ft.,,,,,7.5 sec,7.5 sec,7.1 sec,77 mm  3.03 in.,85.4 mm  3.36 in.,10,4,,The Internal combustion engine (ICE) drives the front wheels of the vehicle.,,1378 l  48.66 cu. ft.,Euro 6d,Start & Stop SystemParticulate filter,,G4FJ,,,,,80 kg  176.37 lbs.,1410 kg  3108.52 lbs.,600 kg  1322.77 lbs.,75 kg  165.35 lbs.,905 mm  35.63 in.,840 mm  33.07 in.,7.1 l/100 km  33.13 US mpg39.79 UK mpg14.08 km/l,161 g/km,7.7 l/100 km  30.55 US mpg36.69 UK mpg12.99 km/l,5.8 l/100 km  40.55 US mpg48.7 UK mpg17.24 km/l,6.5 l/100 km  36.19 US mpg43.46 UK mpg15.38 km/l,147 g/km,4.2 l  4.44 US qt | 3.7 UK qt,Log in to see.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kia,XCeed,XCeed,1.6 T-GDI (204 Hp) DCT,"September, 2019 year",Internal Combustion engine,"SUV, Crossover",5,5,Performance specs,Petrol (Gasoline),,,,Engine specs,204 Hp,,265 Nm  195.45 lb.-ft.,,4,Inline,Turbocharger,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",,50 l  13.21 US gal | 11 UK gal,Dimensions,4395 mm  173.03 in.,1826 mm  71.89 in.,1495 mm  58.86 in.,2650 mm  104.33 in.,1575 mm  62.01 in.,1573 mm  61.93 in.,,,,,"Drivetrain, brakes and suspension specs",Front wheel drive,7 DCT,Independent type McPherson,Multi-link independent,,,ABS (Anti-lock braking system),Steering rack and pinion,Electric Steering,18,,,,,"Front, Transverse",,,,,Direct injection,,,426 l  15.04 cu. ft.,,,235/45 R18,,,,"March, 2021 year",7.5-7.6 l/100 km  31.36 - 30.95 US mpg37.66 - 37.17 UK mpg13.33 - 13.16 km/l,5.5-5.8 l/100 km  42.77 - 40.55 US mpg51.36 - 48.7 UK mpg18.18 - 17.24 km/l,6.2-6.5 l/100 km  37.94 - 36.19 US mpg45.56 - 43.46 UK mpg16.13 - 15.38 km/l,,,,,,,,,The Internal combustion engine (ICE) drives the front wheels of the vehicle.,,1378 l  48.66 cu. ft.,Euro 6d-TEMP-EVAP,,148-143 g/km,,,,,,,1000 kg  2204.62 lbs.,,75 kg  165.35 lbs.,905 mm  35.63 in.,840 mm  33.07 in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kia,XCeed,XCeed,1.6 T-GDI (204 Hp),"September, 2019 year",Internal Combustion engine,"SUV, Crossover",5,5,Performance specs,Petrol (Gasoline),,"6.7 kg/Hp, 148.4 Hp/tonne","5.2 kg/Nm, 192.7 Nm/tonne",Engine specs,204 Hp,,265 Nm  195.45 lb.-ft.,,4,Inline,Turbocharger,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1375 kg  3031.36 lbs.,50 l  13.21 US gal | 11 UK gal,Dimensions,4395 mm  173.03 in.,1826 mm  71.89 in.,1495 mm  58.86 in.,2650 mm  104.33 in.,1575 mm  62.01 in.,1573 mm  61.93 in.,,,,,"Drivetrain, brakes and suspension specs",Front wheel drive,,Independent type McPherson,Multi-link independent,,,ABS (Anti-lock braking system),Steering rack and pinion,Electric Steering,18,,,,,"Front, Transverse",,,,,Direct injection,1860 kg  4100.6 lbs.,485 kg  1069.24 lbs.,426 l  15.04 cu. ft.,,,235/45 R18,,,,"March, 2021 year",8.6 l/100 km  27.35 US mpg32.85 UK mpg11.63 km/l,5.6-5.9 l/100 km  42 - 39.87 US mpg50.44 - 47.88 UK mpg17.86 - 16.95 km/l,6.7-6.9 l/100 km  35.11 - 34.09 US mpg42.16 - 40.94 UK mpg14.93 - 14.49 km/l,,,,,,,,,The Internal combustion engine (ICE) drives the front wheels of the vehicle.,6,1378 l  48.66 cu. ft.,Euro 6d-TEMP-EVAP,,153-158 g/km,,,,,,,1000 kg  2204.62 lbs.,,75 kg  165.35 lbs.,905 mm  35.63 in.,840 mm  33.07 in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kia,XCeed,XCeed,1.6 GDI (141 Hp) Plug-in Hybrid DCT,"September, 2020 year",PHEV (Plug-in Hybrid Electric Vehicle),"SUV, Crossover",5,5,Performance specs,petrol / electricity,,"10.2 kg/Hp, 97.6 Hp/tonne","5.4 kg/Nm, 183.5 Nm/tonne",,105 Hp @ 5700 rpm.,66.5 Hp/l,147 Nm @ 4000 rpm.  108.42 lb.-ft. @ 4000 rpm.,1580 cm3 96.42 cu. in.,4,Inline,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1444-1521 kg  3183.48 - 3353.23 lbs.,37 l  9.77 US gal | 8.14 UK gal,Dimensions,4395 mm  173.03 in.,1826 mm  71.89 in.,1483-1495 mm  58.39 - 58.86 in.,2650 mm  104.33 in.,1575-1585 mm  62.01 - 62.4 in.,1573-1583 mm  61.93 - 62.32 in.,,,,,"Drivetrain, brakes and suspension specs",Front wheel drive,6 DCT,Independent type McPherson,"Independent, spring multi-link with stabilizer","Ventilated discs, 305x25 mm","Disc, 284x10 mm",ABS (Anti-lock braking system),Steering rack and pinion,Electric Steering,6.5J x 16 ET40; 7.5J x 18 ET45,Electric cars and hybrids specs,8.9 kWh,,Electric motor 1,"Electric motor, integrated into transmission",,141 Hp @ 5700 rpm.,265 Nm @ 1000-2400 rpm.  195.45 lb.-ft. @ 1000-2400 rpm.,Internal combustion engine specs,Direct injection,2030 kg  4475.38 lbs.,509-586 kg  1122.15 - 1291.91 lbs.,291 l  10.28 cu. ft.,,,205/60 R16 92H; 235/45 R18 94V,61 Hp @ 1798-2500 rpm.,170 Nm @ 0-1798 rpm.  125.39 lb.-ft. @ 0-1798 rpm.,10.6 m  34.78 ft.,,,,,11 sec,11 sec,10.5 sec,72 mm  2.83 in.,97 mm  3.82 in.,13,4,"DOHC, Dual CVVT",The Internal combustion engine (ICE) and electric motor drive the front wheels of the car with the ability to work in full electric or mixed mode.,,1243 l  43.9 cu. ft.,Euro 6d,Start & Stop SystemParticulate filter,,G4LE,,,,,80 kg  176.37 lbs.,1300 kg  2866.01 lbs.,600 kg  1322.77 lbs.,75 kg  165.35 lbs.,905 mm  35.63 in.,840 mm  33.07 in.,1.4-1.7 l/100 km  168.01 - 138.36 US mpg201.77 - 166.17 UK mpg71.43 - 58.82 km/l,32-38 g/km,,,1.2-1.3 l/100 km  196.01 - 180.93 US mpg235.4 - 217.29 UK mpg83.33 - 76.92 km/l,29-31 g/km,3.8 l  4.02 US qt | 3.34 UK qt,Log in to see.,,360 V,Lithium-polymer (LiPo),42-48 km  26.1 - 29.83 mi,54-58 km  33.55 - 36.04 mi,12.3-13.2 kWh/100 km  19.79 - 21.24 kWh/100 mi170 - 159 MPGe8.1 - 7.6 km/kWh5.1 - 4.7 mi/kWh,10.7-11 kWh/100 km  17.22 - 17.7 kWh/100 mi196 - 190 MPGe9.3 - 9.1 km/kWh5.8 - 5.6 mi/kWh,120 km/h  74.56 mph,,,,,,,,,,,,,,,,,,,,,
Kia,XCeed,XCeed,1.6 GDi (141 Hp) PHEV DCT,"February, 2020 year",PHEV (Plug-in Hybrid Electric Vehicle),"SUV, Crossover",5,5,Performance specs,petrol / electricity,159 km/h  98.8 mph,"11.3 kg/Hp, 88.3 Hp/tonne","6 kg/Nm, 166 Nm/tonne",,104 Hp @ 5700 rpm.,65.8 Hp/l,147 Nm @ 4000 rpm.  108.42 lb.-ft. @ 4000 rpm.,1580 cm3 96.42 cu. in.,4,Inline,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1596-1609 kg  3518.58 - 3547.24 lbs.,37 l  9.77 US gal | 8.14 UK gal,Dimensions,4395 mm  173.03 in.,1826 mm  71.89 in.,1495 mm  58.86 in.,2650 mm  104.33 in.,1575 mm  62.01 in.,1573 mm  61.93 in.,,,,,"Drivetrain, brakes and suspension specs",Front wheel drive,6 DCT,McPherson,Independent multi-link,,,ABS (Anti-lock braking system),Steering rack and pinion,Electric Steering,16; 18,Electric cars and hybrids specs,8.9 kWh,54-59 km  33.55 - 36.66 mi,Electric motor 1,"Electric motor, integrated into transmission",,141 Hp,265 Nm  195.45 lb.-ft.,Internal combustion engine specs,Direct injection,2030 kg  4475.38 lbs.,421-434 kg  928.15 - 956.81 lbs.,291 l  10.28 cu. ft.,,,205/60 R16; 235/45 R18,80 Hp,,,"September, 2020 year",,,,11 sec,11 sec,,,,,4,,The Internal combustion engine (ICE) and electric motor drive the front wheels of the car with the ability to work in full electric or mixed mode.,,1243 l  43.9 cu. ft.,Euro 6d-TEMP,Start & Stop System,,Kappa II GDi,,,,,,1300 kg  2866.01 lbs.,,,905 mm  35.63 in.,840 mm  33.07 in.,1.4-1.7 l/100 km  168.01 - 138.36 US mpg201.77 - 166.17 UK mpg71.43 - 58.82 km/l,32-38 g/km,,,,,,,,,,,,,,,,10.6 sec,,,,,,,,,,,,,,,,,,,
